project name,issue,fix-commit,tests
commons-math,MATH-1059,e4c6bb0b27ee625380416a503c7fa73610db649c,[]
commons-math,MATH-1059,cf1a5c59ddbab69b940d19ef1c9c9dbd4610fd8b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/FunctionUtilsTest.java']
commons-math,MATH-1062,0aa89cc22e4b7a5bd04f9c6602a69d459cc7ffd4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/filter/KalmanFilterTest.java']
commons-math,MATH-1065,996c0c164a083c3dc2fbf2768750e3b3a81d77e0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/distribution/EnumeratedRealDistributionTest.java']
commons-math,MATH-1067,aff82362cf13646b0dfae6375c895df7d5ca6b6b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/special/BetaTest.java']
commons-math,MATH-1068,e42da5d9d21438c220768464b6a1f5b36bad92a5,[]
commons-math,MATH-1068,b12610d35e7798c66fc1d9b0811d10aadb87569d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/stat/correlation/KendallsCorrelationTest.java']
commons-math,MATH-1070,8e5867eda8328e4cb2e103d098d0c9f3c2fab50e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/util/PrecisionTest.java']
commons-math,MATH-1080,b285f17023da248bdcb3093283e4b9e930bdd09c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/optim/linear/SimplexSolverTest.java']
commons-math,MATH-1082,fa027a4685bacd9e32b3bc7d875717b4457f6829,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/optim/linear/SimplexSolverTest.java']
commons-math,MATH-1088,63d88c74b7a11d7633584b007e94314ba9a555d1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/util/MultidimensionalCounterTest.java']
commons-math,MATH-1089,145cc675d35b677157eb6d3ef57c1104dd5142e2,[]
commons-math,MATH-1089,e91d0f0510ee8d69c76ee89b4e57341418866c6b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/util/PrecisionTest.java']
commons-math,MATH-1092,8068e84a33a5bbc5103f6541ae23e77d302842f9,[]
commons-math,MATH-1092,b95cfc9b579e91a456847b2369295dfae7da8bc6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizerTest.java']
commons-math,MATH-1092,f0ae42aa934c10686c613277bd7a0837f6a1602d,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/optim/nonlinear/scalar/MultiStartMultivariateOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizerTest.java']"
commons-math,MATH-1093,7cfbc0da48c8cc8939e97427d8ee5b22c5e55f28,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/spherical/oned/ArcsSetTest.java']
commons-math,MATH-1096,19c1c3bb9bc175f9c19b026e7cda1d0fe47ade90,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/enclosing/WelzlEncloser3DTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/euclidean/threed/SphereGeneratorTest.java']"
commons-math,MATH-1096,faf997271b36b80d9a342bb1a5a666e8a7a1fb56,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/enclosing/WelzlEncloser2DTest.java']
commons-math,MATH-1101,f299ecf3309c48dd02f16621da4e5019fe0b9c30,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/linear/QRDecompositionTest.java']
commons-math,MATH-1103,a6f963066692aabd04aad9114e6ea1ccb32cbb5c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizerAbstractTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/fitting/leastsquares/EvaluationTest.java']"
commons-math,MATH-1106,e2dc384d7bbe3414047049a67ca48b4885eba493,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizerTest.java']
commons-math,MATH-1107,3f0a000feff036509963ff93d59fe3e084611c08,[]
commons-math,MATH-1110,dc666f419e691e6a04342bdd9cf2e899455a8738,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/stat/regression/OLSMultipleLinearRegressionTest.java']
commons-math,MATH-1111,7cafdb73f2027859003dd843d5a900b5f0008ffa,[]
commons-math,MATH-1115,2a6c6409a919c1091ef3af778cc9738c57d67575,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/euclidean/threed/PolyhedronsSetTest.java']
commons-math,MATH-1116,441687e5a4ac22d7a370cb3e99c6af91138c2746,[]
commons-math,MATH-1116,5b118e04de6333e539720088127a5d0fb12ebaea,[]
commons-math,MATH-1117,f4c926ea82771de22a32150a8b0b1a502faf34b2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSetTest.java']
commons-math,MATH-1118,7f31bc04bdf8821cf24754bfdc9bd4c0e8660228,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/complex/ComplexTest.java']
commons-math,MATH-1118,70101ee3ca37b56a471b3731667c75c447da90cb,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/util/MathUtilsTest.java']
commons-math,MATH-1121,5a6ccd587231ed1268dbdf142bf1f98065ad8348,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/optim/univariate/BrentOptimizerTest.java']
commons-math,MATH-1123,a197ba858ecf364f9ddf2fe56f3611cf97b4c3b1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/euclidean/twod/hull/ConvexHullGenerator2DAbstractTest.java']
commons-math,MATH-1124,78ebedb0f1c84787e622a92cc47c2d28a0e1e4e5,[]
commons-math,MATH-1124,9867d9f2817fd6dd20d458022de3dda8c3b43b2f,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/distribution/BetaDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/interpolation/AkimaSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/distribution/ConstantRealDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math4/stat/inference/MannWhitneyUTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/distribution/LevyDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math4/stat/inference/GTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/rank/PercentileTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/interpolation/PiecewiseBicubicSplineInterpolatingFunctionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTestTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/random/EmpiricalDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/interpolation/BicubicInterpolatingFunctionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math4/stat/inference/TTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/distribution/AbstractRealDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/distribution/EnumeratedRealDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/interpolation/PiecewiseBicubicSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/interpolation/TricubicInterpolatingFunctionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/interpolation/BicubicInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math4/stat/inference/ChiSquareTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/fitting/leastsquares/LevenbergMarquardtOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math4/stat/inference/WilcoxonSignedRankTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/rank/PSquarePercentileTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/distribution/RealDistributionAbstractTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/filter/KalmanFilterTest.java']"
commons-math,MATH-1125,8d3d915dbd0ccf716f0d15b6b2396cff214d9cd3,[]
commons-math,MATH-1127,ba62c59dae2385b279a0810b2f133f0d9664583b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/util/PrecisionTest.java']
commons-math,MATH-1129,d4f978ddd58fc47f472d0dbac79b4b96ca1453df,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/stat/descriptive/DescriptiveStatisticsTest.java']
commons-math,MATH-1131,f25a61670e378dd7f24ac45f55df00632979192e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math3/stat/inference/KolmogorovSmirnovTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/stat/inference/KolmogorovSmirnovTestTest.java']"
commons-math,MATH-1134,792839b464bc3df40f773147b7694b761cf23b5a,[]
commons-math,MATH-1134,d385c90c2e74fdfc0070f7d92d6d0c260251fc16,[]
commons-math,MATH-1135,a7363a2ae67b585790896de45f57154474480fc9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/euclidean/twod/hull/ConvexHullGenerator2DAbstractTest.java']
commons-math,MATH-1136,cc4ab51ee9e001a0a999a2a43ad5bd323494b800,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/distribution/BinomialDistributionTest.java']
commons-math,MATH-1138,79ae77fda8b987b01b2e49dd0ae84819778634dc,[]
commons-math,MATH-1138,7200c43dea3dbfbd9d38b937c44b6e71744b05c5,[]
commons-math,MATH-1138,31fae6431438e26d6b47b988164847048ceab314,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/PiecewiseBicubicSplineInterpolatingFunctionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/PiecewiseBicubicSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatingFunctionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolatorTest.java']"
commons-math,MATH-1138,d8bfc8c8f8864f9c22e0409780d5dd3fb30497ff,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatingFunctionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/SmoothingPolynomialBicubicSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/AkimaSplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/SplineInterpolatorTest.java']"
commons-math,MATH-1141,2f2a2ddaf6ac85da7cfcc5957614eeb880b795d3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/distribution/UniformIntegerDistributionTest.java']
commons-math,MATH-1144,566c4d59a177be4b65d17540576eeb34d28d24ce,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizerTest.java']
commons-math,MATH-1144,321fd029ec5c9c3c9717f1ede0add49d8a709a01,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/fitting/leastsquares/EvaluationTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizerTest.java']"
commons-math,MATH-1144,f820d06fc0d1204b0cb386214ffeb42ccec669ec,[]
commons-math,MATH-1146,e42ab0ec6c4a1b7838ec9f14143126d4b6cad548,[]
commons-math,MATH-1146,44401d183d6376a8b9eb5a81079e46f0f68325d4,[]
commons-math,MATH-1146,26e61145839e4da47eb83edfba406ceefc0b67bf,[]
commons-math,MATH-1148,4080feff61e8dc1cd4af2361990c33c9f1014147,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/euclidean/twod/hull/ConvexHullGenerator2DAbstractTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/geometry/euclidean/twod/hull/MonotoneChainTest.java']"
commons-math,MATH-1149,2bc9e7ea86a8cc1c3b2436c46115c87080228004,[]
commons-math,MATH-1151,e9464c0a6db34576fa390d041e702b1f03c74b37,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/exception/util/LocalizedFormatsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/fitting/leastsquares/EvaluationTest.java']"
commons-math,MATH-1152,97accb47de63ee5063eda23641c6017e29ab81d7,[]
commons-math,MATH-1154,809f0f89cb53548a7d0a9f9f52c4b36f60c7b6c0,[]
commons-math,MATH-1154,a3fdeb4da91d8aef50f40a3f9906494593ce2eca,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math3/stat/inference/BinomialTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math3/stat/inference/WilcoxonSignedRankTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math3/stat/inference/GTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math3/stat/inference/ChiSquareTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math3/stat/inference/TTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java']"
commons-math,MATH-1156,a67f0a33e68abf1c985db28b19ce70f427fd48bd,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/exception/util/LocalizedFormatsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/util/FastMathTest.java']"
commons-math,MATH-1162,c768ed307d08484cd61ad8ac3faac330d22c8775,[]
commons-math,MATH-1165,596ccd59a11ad5e9fda19ccd0f4fc714d8d3394d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/ml/clustering/FuzzyKMeansClustererTest.java']
commons-math,MATH-1166,c53f2106109153eda10c47a6960a5a579d1530b8,[]
commons-math,MATH-1166,136bf34297a9ac8049e451800df819ebf092cdf2,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/BicubicInterpolatingFunctionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/BicubicInterpolatorTest.java']"
commons-math,MATH-1167,301ad592142079d36f4d33f5309c103c7f4f5dfb,[]
commons-math,MATH-1173,753f278d10fc0c92e912965379401ac182644101,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/TricubicInterpolatorTest.java']
commons-math,MATH-1173,fd7a4362caf2cd69368a38f2f71ffe19706e341c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math3/analysis/interpolation/TricubicInterpolatingFunctionTest.java']
commons-math,MATH-1175,17f52a2e559e68d5c6ccc98fcebb5523161fd0ed,[]
commons-math,MATH-1191,8d210b4f84b85e3d67933be3079e1ce51b60eeaa,[]
commons-math,MATH-1203,b148046add84f6c5bd19aeceb10c1a0fcf2e1283,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/random/EmpiricalDistributionTest.java']
commons-math,MATH-1203,4aa4c6d31f98d8cd80ccbcf99ded77bfc6de25c5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/random/EmpiricalDistributionTest.java']
commons-math,MATH-1204,f1b2fcd7f51995130d71f1703e5c292ec648e94c,[]
commons-math,MATH-1204,a56d4998cf16ff08f5593fb7d4dda66ca05dc269,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/solvers/UnivariateSolverUtilsTest.java']
commons-math,MATH-1205,845e1d54231d3ff3fb04bdbf5dc5f6b631d9b01e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/DescriptiveStatisticsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/moment/KurtosisTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/MixedListUnivariateImplTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/summary/ProductTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/moment/StandardDeviationTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/moment/VarianceTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/summary/SumSqTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/rank/PSquarePercentileTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/rank/MinTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/StorelessUnivariateStatisticAbstractTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/rank/MaxTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/rank/MedianTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/summary/SumTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/summary/SumLogTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/moment/SkewnessTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/MultivariateSummaryStatisticsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/descriptive/UnivariateStatisticAbstractTest.java']"
commons-math,MATH-1206,0a499402d707bc8cf775d7f9b3840780a7401f7d,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/fitting/leastsquares/EvaluationRmsCheckerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/fitting/leastsquares/LevenbergMarquardtOptimizerTest.java']"
commons-math,MATH-1208,ce2badf02e266a84e2485f1793f13bf722c29306,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/random/EmpiricalDistributionTest.java']
commons-math,MATH-1209,bfb3cf8bba6aab198c4644e236bbc9f3807111d0,[]
commons-math,MATH-1211,a06a15846544681467c040d471d9a2daa281a866,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSetTest.java']
commons-math,MATH-1212,8937821b5fd47226ea10ee0297e8b0604a8fa11f,[]
commons-math,MATH-1214,6cd693a42256186fb3fd394ab040fa2132fac8d1,[]
commons-math,MATH-1221,bd5afc0b5a977c168cf046e3244477b48fa72c5d,[]
commons-math,MATH-1224,441687e5a4ac22d7a370cb3e99c6af91138c2746,[]
commons-math,MATH-1224,83c61da2c90548f2ddf48e164e8ab14b388e1d0c,[]
commons-math,MATH-1226,c44bfe000cd84d0b48401f8c7107bc37c09ec622,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/ode/events/EventStateTest.java']
commons-math,MATH-1229,8be87e032a8c05622148357f30bdca3c614a669f,[]
commons-math,MATH-1230,96eb80efe1da48f37846aa899260aa0c84b15944,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/optim/linear/SimplexSolverTest.java']
commons-math,MATH-1231,75c2b24c681e314c4e4e07243b31430ba4e42723,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/analysis/interpolation/MicrosphereInterpolatorTest.java']
commons-math,MATH-1232,8f35fcb8f7b17c7201a31f157e7d77bf3e6fe2b5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/ode/JacobianMatricesTest.java']
commons-math,MATH-1237,260a4392a8a257cbb34fe3564301659589c05240,[]
commons-math,MATH-1237,435384cf132ab161bfedce0a3be96bccfb11f0b6,[]
commons-math,MATH-1241,471e6b078a7891aea99b77f200e828a7b1c9bc00,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/special/GammaTest.java']
commons-math,MATH-1246,f7ab3a70ec426669398b4f16d0f2dd5458d87a2e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/util/MathArraysTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/main/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTestTest.java']"
commons-math,MATH-1251,9c545d44a4a703c88d417a6fa43298a80ee67735,[]
commons-math,MATH-1252,09fe956a62e19c160d0093f8fecf254c2bb6f0cb,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/util/ResizableDoubleArrayTest.java']
commons-math,MATH-1255,4f73871cf40b6dd05c8872d39246c67f798ed915,[]
commons-math,MATH-1256,41f297809965523fcd021bef20b304b3584d9b4f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/geometry/euclidean/oned/IntervalTest.java']
commons-math,MATH-1257,03178c8b15f1b522b98ded0f83cfb0e79f5ec4d3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/distribution/NormalDistributionTest.java']
commons-math,MATH-1258,5ca0a1c3564d35293a5ecf03e5f32e6f0f6f445c,[]
commons-math,MATH-1258,f70741c9b216d3836d047c542847920d4778cf9d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/util/MathArraysTest.java']
commons-math,MATH-1259,47fa07eade06908ded4206651571e71a2fe684a6,[]
commons-math,MATH-1259,818533e92bfb1c142ae4ce5be18ab92d1ae17025,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/util/IntegerSequenceTest.java']
commons-math,MATH-1261,4c4b3e2e32ddae35e4c1a6ffce1cd2b2eafa958b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math4/fraction/FractionTest.java']
